plate,well,dye,sample,target
CAMTA1,H8,SYBR,2704,CAMTA1
CAMTA1,H9,SYBR,1933,CAMTA1
CAMTA1,H10,SYBR,2705,CAMTA1
CAMTA1,H11,SYBR,1934,CAMTA1
CAMTA1,H12,SYBR,2706,CAMTA1
CAMTA1,H13,SYBR,1935,CAMTA1
CAMTA1,H14,SYBR,2752,CAMTA1
CAMTA1,H15,SYBR,1936,CAMTA1
CAMTA1,H16,SYBR,2753,CAMTA1
CAMTA1,H17,SYBR,1937,CAMTA1
CAMTA1,H18,SYBR,2754,CAMTA1
CAMTA1,H19,SYBR,1938,CAMTA1
CAMTA1,H20,SYBR,2755,CAMTA1
CAMTA1,H21,SYBR,1774,CAMTA1
CAMTA1,H22,SYBR,2756,CAMTA1
CAMTA1,H23,SYBR,1775,CAMTA1
CAMTA1,H24,SYBR,2757,CAMTA1
CAMTA1,I1,SYBR,318,CAMTA1
CAMTA1,I2,SYBR,1963,CAMTA1
CAMTA1,I3,SYBR,130,CAMTA1
CAMTA1,I4,SYBR,1964,CAMTA1
CAMTA1,I5,SYBR,320,CAMTA1
CAMTA1,I6,SYBR,1965,CAMTA1
CAMTA1,I7,SYBR,321,CAMTA1
CAMTA1,I8,SYBR,1966,CAMTA1
CAMTA1,I9,SYBR,323,CAMTA1
CAMTA1,I10,SYBR,1967,CAMTA1
CAMTA1,I11,SYBR,267,CAMTA1
CAMTA1,I12,SYBR,1968,CAMTA1
CAMTA1,I13,SYBR,330,CAMTA1
CAMTA1,I14,SYBR,2067,CAMTA1
CAMTA1,I15,SYBR,332,CAMTA1
CAMTA1,I16,SYBR,2068,CAMTA1
CAMTA1,I17,SYBR,193,CAMTA1
CAMTA1,I18,SYBR,2069,CAMTA1
CAMTA1,I19,SYBR,334,CAMTA1
CAMTA1,I20,SYBR,2070,CAMTA1
CAMTA1,I21,SYBR,116,CAMTA1
CAMTA1,I22,SYBR,2071,CAMTA1
CAMTA1,I23,SYBR,338,CAMTA1
CAMTA1,I24,SYBR,2084,CAMTA1
CAMTA1,J1,SYBR,1776,CAMTA1
CAMTA1,J2,SYBR,2758,CAMTA1
CAMTA1,J3,SYBR,1777,CAMTA1
CAMTA1,J4,SYBR,2759,CAMTA1
CAMTA1,J5,SYBR,1779,CAMTA1
CAMTA1,J6,SYBR,2772,CAMTA1
CAMTA1,J7,SYBR,1780,CAMTA1
CAMTA1,J8,SYBR,2761,CAMTA1
CAMTA1,J9,SYBR,1781,CAMTA1
CAMTA1,J10,SYBR,2762,CAMTA1
CAMTA1,J11,SYBR,1784,CAMTA1
CAMTA1,J12,SYBR,2763,CAMTA1
CAMTA1,J13,SYBR,1785,CAMTA1
CAMTA1,J14,SYBR,2764,CAMTA1
CAMTA1,J15,SYBR,1786,CAMTA1
CAMTA1,J16,SYBR,2765,CAMTA1
CAMTA1,J17,SYBR,1787,CAMTA1
CAMTA1,J18,SYBR,2768,CAMTA1
CAMTA1,J19,SYBR,1788,CAMTA1
CAMTA1,J20,SYBR,2769,CAMTA1
CAMTA1,J21,SYBR,1789,CAMTA1
CAMTA1,J22,SYBR,2770,CAMTA1
CAMTA1,J23,SYBR,1790,CAMTA1
CAMTA1,J24,SYBR,2771,CAMTA1
CAMTA1,K1,SYBR,192,CAMTA1
CAMTA1,K2,SYBR,2085,CAMTA1
CAMTA1,K3,SYBR,772,CAMTA1
CAMTA1,K4,SYBR,2086,CAMTA1
CAMTA1,K5,SYBR,824,CAMTA1
CAMTA1,K6,SYBR,2087,CAMTA1
CAMTA1,K7,SYBR,346,CAMTA1
CAMTA1,K8,SYBR,2088,CAMTA1
CAMTA1,K9,SYBR,1178,CAMTA1
CAMTA1,K10,SYBR,2089,CAMTA1
CAMTA1,K11,SYBR,769,CAMTA1
CAMTA1,K12,SYBR,2090,CAMTA1
CAMTA1,K13,SYBR,764,CAMTA1
CAMTA1,K14,SYBR,2091,CAMTA1
CAMTA1,K15,SYBR,1179,CAMTA1
CAMTA1,K16,SYBR,2092,CAMTA1
CAMTA1,K17,SYBR,111,CAMTA1
CAMTA1,K18,SYBR,2093,CAMTA1
CAMTA1,K19,SYBR,194,CAMTA1
CAMTA1,K20,SYBR,2015,CAMTA1
CAMTA1,K21,SYBR,1751,CAMTA1
CAMTA1,K22,SYBR,2016,CAMTA1
CAMTA1,K23,SYBR,1752,CAMTA1
CAMTA1,K24,SYBR,2017,CAMTA1
CAMTA1,L1,SYBR,1791,CAMTA1
CAMTA1,L2,SYBR,2760,CAMTA1
CAMTA1,L3,SYBR,1792,CAMTA1
CAMTA1,L4,SYBR,2774,CAMTA1
CAMTA1,L5,SYBR,1793,CAMTA1
CAMTA1,L6,SYBR,2775,CAMTA1
CAMTA1,L7,SYBR,1794,CAMTA1
CAMTA1,L8,SYBR,2776,CAMTA1
CAMTA1,L9,SYBR,1795,CAMTA1
CAMTA1,L10,SYBR,2777,CAMTA1
CAMTA1,L11,SYBR,1796,CAMTA1
CAMTA1,L12,SYBR,2778,CAMTA1
CAMTA1,L13,SYBR,1797,CAMTA1
CAMTA1,L14,SYBR,2780,CAMTA1
CAMTA1,L15,SYBR,1798,CAMTA1
CAMTA1,L16,SYBR,2781,CAMTA1
CAMTA1,L17,SYBR,1799,CAMTA1
CAMTA1,L18,SYBR,2782,CAMTA1
CAMTA1,L19,SYBR,1800,CAMTA1
CAMTA1,L20,SYBR,2783,CAMTA1
CAMTA1,L21,SYBR,1801,CAMTA1
CAMTA1,L22,SYBR,2784,CAMTA1
CAMTA1,L23,SYBR,1802,CAMTA1
CAMTA1,L24,SYBR,2785,CAMTA1
CAMTA1,M1,SYBR,1753,CAMTA1
CAMTA1,M2,SYBR,2021,CAMTA1
CAMTA1,M3,SYBR,1754,CAMTA1
CAMTA1,M4,SYBR,2022,CAMTA1
CAMTA1,M5,SYBR,1755,CAMTA1
CAMTA1,M6,SYBR,2025,CAMTA1
CAMTA1,M7,SYBR,1756,CAMTA1
CAMTA1,M8,SYBR,2098,CAMTA1
CAMTA1,M9,SYBR,1757,CAMTA1
CAMTA1,M10,SYBR,2099,CAMTA1
CAMTA1,M11,SYBR,1758,CAMTA1
CAMTA1,M12,SYBR,2100,CAMTA1
CAMTA1,M13,SYBR,1759,CAMTA1
CAMTA1,M14,SYBR,2101,CAMTA1
CAMTA1,M15,SYBR,1760,CAMTA1
CAMTA1,M16,SYBR,2102,CAMTA1
CAMTA1,M17,SYBR,1761,CAMTA1
CAMTA1,M18,SYBR,2103,CAMTA1
CAMTA1,M19,SYBR,1762,CAMTA1
CAMTA1,M20,SYBR,2104,CAMTA1
CAMTA1,M21,SYBR,1763,CAMTA1
CAMTA1,M22,SYBR,2105,CAMTA1
CAMTA1,M23,SYBR,1764,CAMTA1
CAMTA1,M24,SYBR,2106,CAMTA1
CAMTA1,N1,SYBR,1803,CAMTA1
CAMTA1,N2,SYBR,2786,CAMTA1
CAMTA1,N3,SYBR,1804,CAMTA1
CAMTA1,N4,SYBR,2788,CAMTA1
CAMTA1,N5,SYBR,1805,CAMTA1
CAMTA1,N6,SYBR,2793,CAMTA1
CAMTA1,N7,SYBR,1806,CAMTA1
CAMTA1,N8,SYBR,2794,CAMTA1
CAMTA1,N9,SYBR,1810,CAMTA1
CAMTA1,N10,SYBR,2795,CAMTA1
CAMTA1,N11,SYBR,1811,CAMTA1
CAMTA1,N12,SYBR,2796,CAMTA1
CAMTA1,N13,SYBR,1812,CAMTA1
CAMTA1,N14,SYBR,STD_150000,CAMTA1
CAMTA1,N15,SYBR,1813,CAMTA1
CAMTA1,N16,SYBR,STD_150000,CAMTA1
CAMTA1,N17,SYBR,1815,CAMTA1
CAMTA1,N18,SYBR,STD_150000,CAMTA1
CAMTA1,N19,SYBR,1816,CAMTA1
CAMTA1,N20,SYBR,STD_15000,CAMTA1
CAMTA1,N21,SYBR,1818,CAMTA1
CAMTA1,N22,SYBR,STD_15000,CAMTA1
CAMTA1,N23,SYBR,1819,CAMTA1
CAMTA1,N24,SYBR,STD_15000,CAMTA1
CAMTA1,O1,SYBR,1765,CAMTA1
CAMTA1,O2,SYBR,2107,CAMTA1
CAMTA1,O3,SYBR,1766,CAMTA1
CAMTA1,O4,SYBR,2108,CAMTA1
CAMTA1,O5,SYBR,1767,CAMTA1
CAMTA1,O6,SYBR,2110,CAMTA1
CAMTA1,O7,SYBR,1769,CAMTA1
CAMTA1,O8,SYBR,2112,CAMTA1
CAMTA1,O9,SYBR,1770,CAMTA1
CAMTA1,O10,SYBR,2114,CAMTA1
CAMTA1,O11,SYBR,1771,CAMTA1
CAMTA1,O12,SYBR,2115,CAMTA1
CAMTA1,O13,SYBR,1772,CAMTA1
CAMTA1,O14,SYBR,2116,CAMTA1
CAMTA1,O15,SYBR,1773,CAMTA1
CAMTA1,O16,SYBR,2118,CAMTA1
CAMTA1,O17,SYBR,1879,CAMTA1
CAMTA1,O18,SYBR,2119,CAMTA1
CAMTA1,O19,SYBR,1880,CAMTA1
CAMTA1,O20,SYBR,2121,CAMTA1
CAMTA1,O21,SYBR,1881,CAMTA1
CAMTA1,O22,SYBR,2122,CAMTA1
CAMTA1,O23,SYBR,1882,CAMTA1
CAMTA1,O24,SYBR,2159,CAMTA1
CAMTA1,P1,SYBR,1820,CAMTA1
CAMTA1,P2,SYBR,STD_1500,CAMTA1
CAMTA1,P3,SYBR,1821,CAMTA1
CAMTA1,P4,SYBR,STD_1500,CAMTA1
CAMTA1,P5,SYBR,1822,CAMTA1
CAMTA1,P6,SYBR,STD_1500,CAMTA1
CAMTA1,P7,SYBR,1823,CAMTA1
CAMTA1,P8,SYBR,STD_150,CAMTA1
CAMTA1,P9,SYBR,1824,CAMTA1
CAMTA1,P10,SYBR,STD_150,CAMTA1
CAMTA1,P11,SYBR,1825,CAMTA1
CAMTA1,P12,SYBR,STD_150,CAMTA1
CAMTA1,P13,SYBR,1826,CAMTA1
CAMTA1,P14,SYBR,STD_15,CAMTA1
CAMTA1,P15,SYBR,1827,CAMTA1
CAMTA1,P16,SYBR,STD_15,CAMTA1
CAMTA1,P17,SYBR,1828,CAMTA1
CAMTA1,P18,SYBR,STD_15,CAMTA1
CAMTA1,P19,SYBR,1829,CAMTA1
CAMTA1,P20,SYBR,water,NA
CAMTA1,P21,SYBR,1830,CAMTA1
CAMTA1,P22,SYBR,water,NA
CAMTA1,P23,SYBR,1831,CAMTA1
CAMTA1,P24,SYBR,water,NA
BIRC5,A1,SYBR,1495,BIRC5
BIRC5,A2,SYBR,1832,BIRC5
BIRC5,A3,SYBR,1496,BIRC5
BIRC5,A4,SYBR,1834,BIRC5
BIRC5,A5,SYBR,1497,BIRC5
BIRC5,A6,SYBR,1835,BIRC5
BIRC5,A7,SYBR,1498,BIRC5
BIRC5,A8,SYBR,1836,BIRC5
BIRC5,A9,SYBR,1499,BIRC5
BIRC5,A10,SYBR,1837,BIRC5
BIRC5,A11,SYBR,1500,BIRC5
BIRC5,A12,SYBR,1839,BIRC5
BIRC5,A13,SYBR,1501,BIRC5
BIRC5,A14,SYBR,1840,BIRC5
BIRC5,A15,SYBR,1503,BIRC5
BIRC5,A16,SYBR,1841,BIRC5
BIRC5,A17,SYBR,1507,BIRC5
BIRC5,A18,SYBR,1842,BIRC5
BIRC5,A19,SYBR,1508,BIRC5
BIRC5,A20,SYBR,1844,BIRC5
BIRC5,A21,SYBR,1510,BIRC5
BIRC5,A22,SYBR,1846,BIRC5
BIRC5,A23,SYBR,1511,BIRC5
BIRC5,A24,SYBR,1848,BIRC5
BIRC5,B1,SYBR,1883,BIRC5
BIRC5,B2,SYBR,2160,BIRC5
BIRC5,B3,SYBR,1884,BIRC5
BIRC5,B4,SYBR,2161,BIRC5
BIRC5,B5,SYBR,1885,BIRC5
BIRC5,B6,SYBR,2162,BIRC5
BIRC5,B7,SYBR,1886,BIRC5
BIRC5,B8,SYBR,2163,BIRC5
BIRC5,B9,SYBR,1887,BIRC5
BIRC5,B10,SYBR,2164,BIRC5
BIRC5,B11,SYBR,1888,BIRC5
BIRC5,B12,SYBR,2165,BIRC5
BIRC5,B13,SYBR,1889,BIRC5
BIRC5,B14,SYBR,2166,BIRC5
BIRC5,B15,SYBR,1890,BIRC5
BIRC5,B16,SYBR,2167,BIRC5
BIRC5,B17,SYBR,1891,BIRC5
BIRC5,B18,SYBR,2168,BIRC5
BIRC5,B19,SYBR,1892,BIRC5
BIRC5,B20,SYBR,2169,BIRC5
BIRC5,B21,SYBR,1893,BIRC5
BIRC5,B22,SYBR,2170,BIRC5
BIRC5,B23,SYBR,1894,BIRC5
BIRC5,B24,SYBR,2171,BIRC5
BIRC5,C1,SYBR,1512,BIRC5
BIRC5,C2,SYBR,1849,BIRC5
BIRC5,C3,SYBR,1513,BIRC5
BIRC5,C4,SYBR,1850,BIRC5
BIRC5,C5,SYBR,1514,BIRC5
BIRC5,C6,SYBR,1852,BIRC5
BIRC5,C7,SYBR,1515,BIRC5
BIRC5,C8,SYBR,1853,BIRC5
BIRC5,C9,SYBR,1516,BIRC5
BIRC5,C10,SYBR,1854,BIRC5
BIRC5,C11,SYBR,1517,BIRC5
BIRC5,C12,SYBR,1855,BIRC5
BIRC5,C13,SYBR,1535,BIRC5
BIRC5,C14,SYBR,1856,BIRC5
BIRC5,C15,SYBR,1536,BIRC5
BIRC5,C16,SYBR,1857,BIRC5
BIRC5,C17,SYBR,1538,BIRC5
BIRC5,C18,SYBR,1858,BIRC5
BIRC5,C19,SYBR,1539,BIRC5
BIRC5,C20,SYBR,1859,BIRC5
BIRC5,C21,SYBR,1540,BIRC5
BIRC5,C22,SYBR,1860,BIRC5
BIRC5,C23,SYBR,1541,BIRC5
BIRC5,C24,SYBR,1861,BIRC5
BIRC5,D1,SYBR,1895,BIRC5
BIRC5,D2,SYBR,2172,BIRC5
BIRC5,D3,SYBR,1896,BIRC5
BIRC5,D4,SYBR,939,BIRC5
BIRC5,D5,SYBR,1897,BIRC5
BIRC5,D6,SYBR,1136,BIRC5
BIRC5,D7,SYBR,1898,BIRC5
BIRC5,D8,SYBR,1231,BIRC5
BIRC5,D9,SYBR,1899,BIRC5
BIRC5,D10,SYBR,1687,BIRC5
BIRC5,D11,SYBR,1901,BIRC5
BIRC5,D12,SYBR,2530,BIRC5
BIRC5,D13,SYBR,1902,BIRC5
BIRC5,D14,SYBR,2659,BIRC5
BIRC5,D15,SYBR,1905,BIRC5
BIRC5,D16,SYBR,2660,BIRC5
BIRC5,D17,SYBR,1906,BIRC5
BIRC5,D18,SYBR,2661,BIRC5
BIRC5,D19,SYBR,1907,BIRC5
BIRC5,D20,SYBR,2666,BIRC5
BIRC5,D21,SYBR,1908,BIRC5
BIRC5,D22,SYBR,2709,BIRC5
BIRC5,D23,SYBR,1909,BIRC5
BIRC5,D24,SYBR,2710,BIRC5
BIRC5,E1,SYBR,1542,BIRC5
BIRC5,E2,SYBR,1939,BIRC5
BIRC5,E3,SYBR,1693,BIRC5
BIRC5,E4,SYBR,1940,BIRC5
BIRC5,E5,SYBR,1694,BIRC5
BIRC5,E6,SYBR,1941,BIRC5
BIRC5,E7,SYBR,1695,BIRC5
BIRC5,E8,SYBR,1942,BIRC5
BIRC5,E9,SYBR,1696,BIRC5
BIRC5,E10,SYBR,1943,BIRC5
BIRC5,E11,SYBR,1697,BIRC5
BIRC5,E12,SYBR,1944,BIRC5
BIRC5,E13,SYBR,1698,BIRC5
BIRC5,E14,SYBR,1945,BIRC5
BIRC5,E15,SYBR,1699,BIRC5
BIRC5,E16,SYBR,1946,BIRC5
BIRC5,E17,SYBR,1700,BIRC5
BIRC5,E18,SYBR,1947,BIRC5
BIRC5,E19,SYBR,1701,BIRC5
BIRC5,E20,SYBR,1948,BIRC5
BIRC5,E21,SYBR,1702,BIRC5
BIRC5,E22,SYBR,1949,BIRC5
BIRC5,E23,SYBR,1686,BIRC5
BIRC5,E24,SYBR,1950,BIRC5
BIRC5,F1,SYBR,1910,BIRC5
BIRC5,F2,SYBR,2711,BIRC5
BIRC5,F3,SYBR,1912,BIRC5
BIRC5,F4,SYBR,2712,BIRC5
BIRC5,F5,SYBR,1914,BIRC5
BIRC5,F6,SYBR,2713,BIRC5
BIRC5,F7,SYBR,1915,BIRC5
BIRC5,F8,SYBR,2714,BIRC5
BIRC5,F9,SYBR,1916,BIRC5
BIRC5,F10,SYBR,2715,BIRC5
BIRC5,F11,SYBR,1917,BIRC5
BIRC5,F12,SYBR,2718,BIRC5
BIRC5,F13,SYBR,1918,BIRC5
BIRC5,F14,SYBR,2719,BIRC5
BIRC5,F15,SYBR,1919,BIRC5
BIRC5,F16,SYBR,2738,BIRC5
BIRC5,F17,SYBR,1920,BIRC5
BIRC5,F18,SYBR,2742,BIRC5
BIRC5,F19,SYBR,1921,BIRC5
BIRC5,F20,SYBR,2743,BIRC5
BIRC5,F21,SYBR,1922,BIRC5
BIRC5,F22,SYBR,2745,BIRC5
BIRC5,F23,SYBR,1924,BIRC5
BIRC5,F24,SYBR,2746,BIRC5
BIRC5,G1,SYBR,1677,BIRC5
BIRC5,G2,SYBR,1951,BIRC5
BIRC5,G3,SYBR,1672,BIRC5
BIRC5,G4,SYBR,1952,BIRC5
BIRC5,G5,SYBR,520,BIRC5
BIRC5,G6,SYBR,1953,BIRC5
BIRC5,G7,SYBR,1716,BIRC5
BIRC5,G8,SYBR,1954,BIRC5
BIRC5,G9,SYBR,1717,BIRC5
BIRC5,G10,SYBR,1955,BIRC5
BIRC5,G11,SYBR,1720,BIRC5
BIRC5,G12,SYBR,1956,BIRC5
BIRC5,G13,SYBR,1722,BIRC5
BIRC5,G14,SYBR,1957,BIRC5
BIRC5,G15,SYBR,827,BIRC5
BIRC5,G16,SYBR,1958,BIRC5
BIRC5,G17,SYBR,266,BIRC5
BIRC5,G18,SYBR,1959,BIRC5
BIRC5,G19,SYBR,127,BIRC5
BIRC5,G20,SYBR,1960,BIRC5
BIRC5,G21,SYBR,315,BIRC5
BIRC5,G22,SYBR,1961,BIRC5
BIRC5,G23,SYBR,126,BIRC5
BIRC5,G24,SYBR,1962,BIRC5
BIRC5,H1,SYBR,1928,BIRC5
BIRC5,H2,SYBR,2748,BIRC5
BIRC5,H3,SYBR,1929,BIRC5
BIRC5,H4,SYBR,2253,BIRC5
BIRC5,H5,SYBR,1931,BIRC5
BIRC5,H6,SYBR,2257,BIRC5
BIRC5,H7,SYBR,1932,BIRC5
BIRC5,H8,SYBR,2704,BIRC5
BIRC5,H9,SYBR,1933,BIRC5
BIRC5,H10,SYBR,2705,BIRC5
BIRC5,H11,SYBR,1934,BIRC5
BIRC5,H12,SYBR,2706,BIRC5
BIRC5,H13,SYBR,1935,BIRC5
BIRC5,H14,SYBR,2752,BIRC5
BIRC5,H15,SYBR,1936,BIRC5
BIRC5,H16,SYBR,2753,BIRC5
BIRC5,H17,SYBR,1937,BIRC5
BIRC5,H18,SYBR,2754,BIRC5
BIRC5,H19,SYBR,1938,BIRC5
BIRC5,H20,SYBR,2755,BIRC5
BIRC5,H21,SYBR,1774,BIRC5
BIRC5,H22,SYBR,2756,BIRC5
BIRC5,H23,SYBR,1775,BIRC5
BIRC5,H24,SYBR,2757,BIRC5
BIRC5,I1,SYBR,318,BIRC5
BIRC5,I2,SYBR,1963,BIRC5
BIRC5,I3,SYBR,130,BIRC5
BIRC5,I4,SYBR,1964,BIRC5
BIRC5,I5,SYBR,320,BIRC5
BIRC5,I6,SYBR,1965,BIRC5
BIRC5,I7,SYBR,321,BIRC5
BIRC5,I8,SYBR,1966,BIRC5
BIRC5,I9,SYBR,323,BIRC5
BIRC5,I10,SYBR,1967,BIRC5
BIRC5,I11,SYBR,267,BIRC5
BIRC5,I12,SYBR,1968,BIRC5
BIRC5,I13,SYBR,330,BIRC5
BIRC5,I14,SYBR,2067,BIRC5
BIRC5,I15,SYBR,332,BIRC5
BIRC5,I16,SYBR,2068,BIRC5
BIRC5,I17,SYBR,193,BIRC5
BIRC5,I18,SYBR,2069,BIRC5
BIRC5,I19,SYBR,334,BIRC5
BIRC5,I20,SYBR,2070,BIRC5
BIRC5,I21,SYBR,116,BIRC5
BIRC5,I22,SYBR,2071,BIRC5
BIRC5,I23,SYBR,338,BIRC5
BIRC5,I24,SYBR,2084,BIRC5
BIRC5,J1,SYBR,1776,BIRC5
BIRC5,J2,SYBR,2758,BIRC5
BIRC5,J3,SYBR,1777,BIRC5
BIRC5,J4,SYBR,2759,BIRC5
BIRC5,J5,SYBR,1779,BIRC5
BIRC5,J6,SYBR,2772,BIRC5
BIRC5,J7,SYBR,1780,BIRC5
BIRC5,J8,SYBR,2761,BIRC5
BIRC5,J9,SYBR,1781,BIRC5
BIRC5,J10,SYBR,2762,BIRC5
BIRC5,J11,SYBR,1784,BIRC5
BIRC5,J12,SYBR,2763,BIRC5
BIRC5,J13,SYBR,1785,BIRC5
BIRC5,J14,SYBR,2764,BIRC5
BIRC5,J15,SYBR,1786,BIRC5
BIRC5,J16,SYBR,2765,BIRC5
BIRC5,J17,SYBR,1787,BIRC5
BIRC5,J18,SYBR,2768,BIRC5
BIRC5,J19,SYBR,1788,BIRC5
BIRC5,J20,SYBR,2769,BIRC5
BIRC5,J21,SYBR,1789,BIRC5
BIRC5,J22,SYBR,2770,BIRC5
BIRC5,J23,SYBR,1790,BIRC5
BIRC5,J24,SYBR,2771,BIRC5
BIRC5,K1,SYBR,192,BIRC5
BIRC5,K2,SYBR,2085,BIRC5
BIRC5,K3,SYBR,772,BIRC5
BIRC5,K4,SYBR,2086,BIRC5
BIRC5,K5,SYBR,824,BIRC5
BIRC5,K6,SYBR,2087,BIRC5
BIRC5,K7,SYBR,346,BIRC5
BIRC5,K8,SYBR,2088,BIRC5
BIRC5,K9,SYBR,1178,BIRC5
BIRC5,K10,SYBR,2089,BIRC5
BIRC5,K11,SYBR,769,BIRC5
BIRC5,K12,SYBR,2090,BIRC5
BIRC5,K13,SYBR,764,BIRC5
BIRC5,K14,SYBR,2091,BIRC5
BIRC5,K15,SYBR,1179,BIRC5
BIRC5,K16,SYBR,2092,BIRC5
BIRC5,K17,SYBR,111,BIRC5
BIRC5,K18,SYBR,2093,BIRC5
BIRC5,K19,SYBR,194,BIRC5
BIRC5,K20,SYBR,2015,BIRC5
BIRC5,K21,SYBR,1751,BIRC5
BIRC5,K22,SYBR,2016,BIRC5
BIRC5,K23,SYBR,1752,BIRC5
BIRC5,K24,SYBR,2017,BIRC5
BIRC5,L1,SYBR,1791,BIRC5
BIRC5,L2,SYBR,2760,BIRC5
BIRC5,L3,SYBR,1792,BIRC5
BIRC5,L4,SYBR,2774,BIRC5
BIRC5,L5,SYBR,1793,BIRC5
BIRC5,L6,SYBR,2775,BIRC5
BIRC5,L7,SYBR,1794,BIRC5
BIRC5,L8,SYBR,2776,BIRC5
BIRC5,L9,SYBR,1795,BIRC5
BIRC5,L10,SYBR,2777,BIRC5
BIRC5,L11,SYBR,1796,BIRC5
BIRC5,L12,SYBR,2778,BIRC5
BIRC5,L13,SYBR,1797,BIRC5
BIRC5,L14,SYBR,2780,BIRC5
BIRC5,L15,SYBR,1798,BIRC5
BIRC5,L16,SYBR,2781,BIRC5
BIRC5,L17,SYBR,1799,BIRC5
BIRC5,L18,SYBR,2782,BIRC5
BIRC5,L19,SYBR,1800,BIRC5
BIRC5,L20,SYBR,2783,BIRC5
BIRC5,L21,SYBR,1801,BIRC5
BIRC5,L22,SYBR,2784,BIRC5
BIRC5,L23,SYBR,1802,BIRC5
BIRC5,L24,SYBR,2785,BIRC5
BIRC5,M1,SYBR,1753,BIRC5
BIRC5,M2,SYBR,2021,BIRC5
BIRC5,M3,SYBR,1754,BIRC5
BIRC5,M4,SYBR,2022,BIRC5
BIRC5,M5,SYBR,1755,BIRC5
BIRC5,M6,SYBR,2025,BIRC5
BIRC5,M7,SYBR,1756,BIRC5
BIRC5,M8,SYBR,2098,BIRC5
BIRC5,M9,SYBR,1757,BIRC5
BIRC5,M10,SYBR,2099,BIRC5
BIRC5,M11,SYBR,1758,BIRC5
BIRC5,M12,SYBR,2100,BIRC5
BIRC5,M13,SYBR,1759,BIRC5
BIRC5,M14,SYBR,2101,BIRC5
BIRC5,M15,SYBR,1760,BIRC5
BIRC5,M16,SYBR,2102,BIRC5
BIRC5,M17,SYBR,1761,BIRC5
BIRC5,M18,SYBR,2103,BIRC5
BIRC5,M19,SYBR,1762,BIRC5
BIRC5,M20,SYBR,2104,BIRC5
BIRC5,M21,SYBR,1763,BIRC5
BIRC5,M22,SYBR,2105,BIRC5
BIRC5,M23,SYBR,1764,BIRC5
BIRC5,M24,SYBR,2106,BIRC5
BIRC5,N1,SYBR,1803,BIRC5
BIRC5,N2,SYBR,2786,BIRC5
BIRC5,N3,SYBR,1804,BIRC5
BIRC5,N4,SYBR,2788,BIRC5
BIRC5,N5,SYBR,1805,BIRC5
BIRC5,N6,SYBR,2793,BIRC5
BIRC5,N7,SYBR,1806,BIRC5
BIRC5,N8,SYBR,2794,BIRC5
BIRC5,N9,SYBR,1810,BIRC5
BIRC5,N10,SYBR,2795,BIRC5
BIRC5,N11,SYBR,1811,BIRC5
BIRC5,N12,SYBR,2796,BIRC5
BIRC5,N13,SYBR,1812,BIRC5
BIRC5,N14,SYBR,STD_150000,BIRC5
BIRC5,N15,SYBR,1813,BIRC5
BIRC5,N16,SYBR,STD_150000,BIRC5
BIRC5,N17,SYBR,1815,BIRC5
BIRC5,N18,SYBR,STD_150000,BIRC5
BIRC5,N19,SYBR,1816,BIRC5
BIRC5,N20,SYBR,STD_15000,BIRC5
BIRC5,N21,SYBR,1818,BIRC5
BIRC5,N22,SYBR,STD_15000,BIRC5
BIRC5,N23,SYBR,1819,BIRC5
BIRC5,N24,SYBR,STD_15000,BIRC5
BIRC5,O1,SYBR,1765,BIRC5
BIRC5,O2,SYBR,2107,BIRC5
BIRC5,O3,SYBR,1766,BIRC5
BIRC5,O4,SYBR,2108,BIRC5
BIRC5,O5,SYBR,1767,BIRC5
BIRC5,O6,SYBR,2110,BIRC5
BIRC5,O7,SYBR,1769,BIRC5
BIRC5,O8,SYBR,2112,BIRC5
BIRC5,O9,SYBR,1770,BIRC5
BIRC5,O10,SYBR,2114,BIRC5
BIRC5,O11,SYBR,1771,BIRC5
BIRC5,O12,SYBR,2115,BIRC5
BIRC5,O13,SYBR,1772,BIRC5
BIRC5,O14,SYBR,2116,BIRC5
BIRC5,O15,SYBR,1773,BIRC5
BIRC5,O16,SYBR,2118,BIRC5
BIRC5,O17,SYBR,1879,BIRC5
BIRC5,O18,SYBR,2119,BIRC5
BIRC5,O19,SYBR,1880,BIRC5
BIRC5,O20,SYBR,2121,BIRC5
BIRC5,O21,SYBR,1881,BIRC5
BIRC5,O22,SYBR,2122,BIRC5
BIRC5,O23,SYBR,1882,BIRC5
BIRC5,O24,SYBR,2159,BIRC5
BIRC5,P1,SYBR,1820,BIRC5
BIRC5,P2,SYBR,STD_1500,BIRC5
BIRC5,P3,SYBR,1821,BIRC5
BIRC5,P4,SYBR,STD_1500,BIRC5
BIRC5,P5,SYBR,1822,BIRC5
BIRC5,P6,SYBR,STD_1500,BIRC5
BIRC5,P7,SYBR,1823,BIRC5
BIRC5,P8,SYBR,STD_150,BIRC5
BIRC5,P9,SYBR,1824,BIRC5
BIRC5,P10,SYBR,STD_150,BIRC5
BIRC5,P11,SYBR,1825,BIRC5
BIRC5,P12,SYBR,STD_150,BIRC5
BIRC5,P13,SYBR,1826,BIRC5
BIRC5,P14,SYBR,STD_15,BIRC5
BIRC5,P15,SYBR,1827,BIRC5
BIRC5,P16,SYBR,STD_15,BIRC5
BIRC5,P17,SYBR,1828,BIRC5
BIRC5,P18,SYBR,STD_15,BIRC5
BIRC5,P19,SYBR,1829,BIRC5
BIRC5,P20,SYBR,water,NA
